DC026,DC030,DC056,FB034,FB043,FB057,FB059,FB062,FB084,FB097,FB106,FB109,FB111,FB113,FB124,FB125,FB128,FB137,FB161,FB180,FB196,FB199,FB207,FB229,FB280,FB301,FB308,FB418,FB427,FB438
0.8023320296501952,0.8637124408862678,0.8717092449017643,0.7879102318134654,0.7658966234103377,1.0,0.9397483,0.99981860000907,0.8645477270904547,0.889915327521168,0.8490162924508144,0.8930968106903188,0.8953062947653146,0.855306871061374,0.0,0.9530421070436841,0.5045395247730234,0.8480881683603241,0.9518666975933351,0.48076410384717905,0.8947198947359949,0.9192196242341125,0.8351353329729332,0.8069153289627006,0.7121493431775989,0.8422282315543539,0.9102941269117616,0.9107442133883681,0.9406363059363696,0.8964459051777045
0.8460165153983484,0.8560523359869161,0.8953769313869208,0.9372515062748495,0.9298825035058746,0.9310875000000001,0.9749252987462649,0.9945470000000001,0.622592156611177,0.9776258044748392,0.908125490812549,0.8197514090124298,0.8889511888951186,0.8937043734260934,0.9530421070436841,0.0,0.9177269000000001,0.9501955199217917,0.7271327727132776,0.9174180123872978,0.9509978950997893,0.7059607735098061,0.9031480145277975,0.7540179245982084,0.9254552074544791,0.7439648384052746,0.7656272585931854,0.7851591214840878,0.736945413152729,0.7549426000000001
0.8546315999999998,0.8510652223402165,0.8298411340317731,0.9238394000000002,0.8714596935729844,0.98520179852018,0.9680013952002093,0.99045739904574,0.8856719057164045,0.872893712710628,0.8337186667437332,0.9029745951487295,0.9455328891065777,0.8436892452912353,0.5045395247730234,0.9177269000000001,0.0,0.8113105566068323,0.9480162896032579,0.6038698198065087,0.9504513900902779,0.875761218635817,0.9221040038947996,0.8901583,0.8314607999999998,0.8123210093839492,0.8511078223338266,0.8415478999999996,0.8801105940055295,0.8489273848927384
0.7645523941790425,0.8586656777338775,0.7463828521702887,0.856595557361777,0.7679402812209014,0.9964182010745398,0.9130165217458698,0.9987277003816899,0.846651069007019,0.3482948258525871,0.8934562213087555,0.7763558782754428,0.8721962255607548,0.7874037106298145,0.8480881683603241,0.9501955199217917,0.8113105566068323,0.0,0.9353290129341975,0.7723735024319238,0.7750388449922312,0.8669291731889546,0.7735289019119939,0.8347794660882136,0.7228953108418754,0.7887858950463473,0.852242881266416,0.9276447289421087,0.9193600282239903,0.882769335169199
0.8691184869118491,0.9407250029637501,0.9085345091465492,0.9450256945025689,0.8502669775400469,0.9509766901953381,0.9921424980356243,0.9935323987064797,0.8107440905372045,0.9618279000000001,0.9822384946715482,0.706795356019303,0.967386190215857,0.797892309051539,0.9518666975933351,0.7271327727132776,0.9480162896032579,0.9353290129341975,0.0,0.9354979967748999,0.9504432851329854,0.621192618940369,0.9230484961524249,0.7135482713548272,0.8766755876675588,0.8420148921007448,0.8734539063273052,0.8170401817040182,0.7991355698703353,0.7502559500511901
0.6942902458564634,0.7853836643849007,0.7931203724078695,0.7944692308296154,0.7072428292757168,0.9978468001076602,0.9205936000000002,0.99075760046212,0.842309331538134,0.8326886418278397,0.7333356866667844,0.7628226237177382,0.8021614901080741,0.7445461489092295,0.48076410384717905,0.9174180123872978,0.6038698198065087,0.7723735024319238,0.9354979967748999,0.0,0.7336676866833848,0.8910319326904202,0.7596840480631909,0.7406643389003497,0.7341078398838242,0.7943993411201318,0.8710148386955483,0.8510845223373216,0.872540512745949,0.7821833108908343
0.8050915805091585,0.8787642060617894,0.8771548122845194,0.9201290920129093,0.677961051694158,0.9886082977216595,0.8790267697566924,0.9976115995223199,0.8898058944902951,0.8603420999999998,0.8368577510573252,0.7547019632052948,0.7276270182881056,0.8364241263908568,0.8947198947359949,0.9509978950997893,0.9504513900902779,0.7750388449922312,0.9504432851329854,0.7336676866833848,0.0,0.9325296033735199,0.5240152762007638,0.8093205809320577,0.8175186817518679,0.8728037936401897,0.9349681032515951,0.9251009925100995,0.918205187730778,0.8709166741833345
0.8074786481303383,0.8872111451155421,0.792783493247428,0.8907696273075936,0.8101211379757723,0.9408699088695134,0.9763220023677998,0.9171866124220082,0.8035549589335127,0.9181642286425197,0.952501302374935,0.7638806472238703,0.9324781033760949,0.7514747751474774,0.9192196242341125,0.7059607735098061,0.875761218635817,0.8669291731889546,0.621192618940369,0.8910319326904202,0.9325296033735199,0.0,0.8814155355753395,0.7050126737468313,0.8641132339716919,0.7521977743406681,0.8003502798598885,0.753082661729335,0.7151100569779886,0.8055688291646755
0.7663154350526847,0.8485712454286258,0.874218344023579,0.7045274443208831,0.6705851329414868,0.9837674008116299,0.6657027000000004,1.0,0.7082555583488883,0.8377173405706648,0.8725579936278997,0.7382177261782273,0.8168617908430892,0.7910046582009309,0.8351353329729332,0.9031480145277975,0.9221040038947996,0.7735289019119939,0.9230484961524249,0.7596840480631909,0.5240152762007638,0.8814155355753395,0.0,0.8063850290422462,0.7687809346828594,0.7917780416443919,0.8904306328708104,0.9138302129254676,0.889575111042489,0.8550959072452042
0.8144089185591082,0.884774428806393,0.8906480328055905,0.7917578208242176,0.6736181163190943,0.9921312999999999,0.9588496979424849,0.9993482,0.7732031340195297,0.9139192172161563,0.8755496875549685,0.8096299095185047,0.7291090729109071,0.8295819573954896,0.8069153289627006,0.7540179245982084,0.8901583,0.8347794660882136,0.7135482713548272,0.7406643389003497,0.8093205809320577,0.7050126737468313,0.8063850290422462,0.0,0.7453011254698874,0.719247642112854,0.8675877331030669,0.9164548083545191,0.8920369053981548,0.8257033999999998
0.667367933263207,0.841514939621265,0.7013670895898734,0.6391288360871165,0.7918109104094542,0.9610051,0.8706844935342247,0.9964815,0.8116773282484008,0.8113688377262326,0.8193292819329281,0.7862767106861644,0.7686439768643978,0.7561929390482338,0.7121493431775989,0.9254552074544791,0.8314607999999998,0.7228953108418754,0.8766755876675588,0.7341078398838242,0.8175186817518679,0.8641132339716919,0.7687809346828594,0.7453011254698874,0.0,0.5437553684366946,0.6932118766970309,0.889955011004499,0.8748041062597944,0.8234937
0.6405866539120022,0.7678715696385293,0.6872648094573169,0.7419238387114244,0.8169187183081285,0.9515181024240948,0.877743,0.99353240032338,0.6843598631280279,0.8612840346789916,0.8454727922736395,0.739038226096178,0.8347913917395694,0.7533122506624502,0.8422282315543539,0.7439648384052746,0.8123210093839492,0.7887858950463473,0.8420148921007448,0.7943993411201318,0.8728037936401897,0.7521977743406681,0.7917780416443919,0.719247642112854,0.5437553684366946,0.0,0.38920978323706495,0.811085428337186,0.7720928227907173,0.644002217799889
0.6631649842087542,0.7514902994038803,0.62628086817361,0.8665745333563664,0.8786899242620156,0.9378440093233986,0.915262408473759,0.9935324009701398,0.7165042850487151,0.9101428314500093,0.8294971085251449,0.8344982331003533,0.8139267093036646,0.8173760817376082,0.9102941269117616,0.7656272585931854,0.8511078223338266,0.852242881266416,0.8734539063273052,0.8710148386955483,0.9349681032515951,0.8003502798598885,0.8904306328708104,0.8675877331030669,0.6932118766970309,0.38920978323706495,0.0,0.8189868452532885,0.8054065389186928,0.6979258453111229
0.8372283162771684,0.9101701224574694,0.8080945575716326,0.9029137097086286,0.8171044091447797,0.6865241999999999,0.9835420991771049,0.9935324,0.8336458249531259,0.9531703093659379,0.9224429922442992,0.7913481104325945,0.9448498944849892,0.8073335518333877,0.9107442133883681,0.7851591214840878,0.8415478999999996,0.9276447289421087,0.8170401817040182,0.8510845223373216,0.9251009925100995,0.753082661729335,0.9138302129254676,0.9164548083545191,0.889955011004499,0.811085428337186,0.8189868452532885,0.0,0.20302973984851302,0.7824025
0.8128364093581798,0.8824615235076955,0.7876200530949871,0.8926971053651445,0.8168084000000003,0.7510845875542295,0.9748524974852495,0.9929898996494949,0.8100194189980581,0.9484313077353043,0.9459055918858388,0.7631419999999997,0.9313478897021834,0.8086294425888322,0.9406363059363696,0.736945413152729,0.8801105940055295,0.9193600282239903,0.7991355698703353,0.872540512745949,0.918205187730778,0.7151100569779886,0.889575111042489,0.8920369053981548,0.8748041062597944,0.7720928227907173,0.8054065389186928,0.20302973984851302,0.0,0.7488446874422339
0.6685386999999998,0.7105032434245132,0.8091166381766723,0.8186815999999996,0.8324173916208694,0.9683836968383696,0.9686038952905845,1.0,0.566051021697449,0.916814908318509,0.7999073599814721,0.6825669841283493,0.7878751575750316,0.7601003160351106,0.8964459051777045,0.7549426000000001,0.8489273848927384,0.882769335169199,0.7502559500511901,0.7821833108908343,0.8709166741833345,0.8055688291646755,0.8550959072452042,0.8257033999999998,0.8234937,0.644002217799889,0.6979258453111229,0.7824025,0.7488446874422339,0.0
