DC077,DC079,DC094,FB057,FB072,FB105,FB109,FB133,FB139,FB140,FB165,FB170,FB171,FB190,FB196,FB211,FB225,FB229,FB242,FB246,FB247,FB262,FB290,FB301,FB306,FB311,FB367,FB385,FB418,FB427
0.7693952308185688,0.9062879140568131,0.9124384999999999,0.9886082977216595,0.9626059906514974,0.9902941985441299,0.7547019632052948,0.7984587798458778,0.8381601242759817,0.5992937998234498,0.8267180173281978,0.724635727536427,0.7934594070567338,0.8627207656801911,0.0,0.9739497973949793,0.8782787999999998,0.8093205809320577,0.8291766914588344,0.7984400798440079,0.7409145222743571,0.8029421901471098,0.6885536000000003,0.8728037936401897,0.8900706780141353,0.8140117721017661,0.5647269564726957,0.8286494571623639,0.9251009925100995,0.918205187730778
0.98795729879573,0.985752304986693,0.837536632492674,0.9945044,0.9359039967952001,1.0,0.923080503845975,0.9625858037414196,0.9153221296372546,0.97886299894315,0.919326524202043,0.9888197033540891,0.909262977315744,0.9418560970928048,0.9739497973949793,0.0,0.8886073222785353,0.921624707837529,0.9017150147427478,0.99202810079719,0.9327896932789692,0.9351815097227735,0.9540519091896182,0.9076323138551531,0.9058448,0.8476386076180699,0.9649319035068098,0.9753121987656104,0.878093812190619,0.8902589054870549
0.8749448999999991,0.8535571658992751,0.7521011743696473,0.8982663101733689,0.8115015094249245,0.9912244013163398,0.6728282490757623,0.8127127374574519,0.7151289281919826,0.8680114065994294,0.7549044980382007,0.9077968368812652,0.7094157564123632,0.8207898089605097,0.8782787999999998,0.8886073222785353,0.0,0.8043150391369915,0.5258450185387455,0.8645525270894946,0.6150461999999997,0.8040292489926879,0.7901891629432508,0.7961952509511873,0.7033270296672967,0.6983793452430982,0.8542680291463942,0.7972319101384044,0.7808277438344511,0.733762939935559
0.8470969847096984,0.8296311596290938,0.8466597306680534,0.9921312999999999,0.7464667873233394,0.9793813010309351,0.8096299095185047,0.435170456482954,0.8327026585540697,0.773836788691839,0.8192160542351835,0.5960680211795935,0.7494768373692094,0.6589482829474141,0.8093205809320577,0.921624707837529,0.8043150391369915,0.0,0.7663920350411949,0.7657168234283175,0.6715202671520266,0.6219995567000663,0.6499199700160058,0.719247642112854,0.5579159,0.8391083080445843,0.827266617273338,0.7486307874315393,0.9164548083545191,0.8920369053981548
0.8278158913907947,0.8616943553222574,0.8069264482683882,0.97766460111677,0.8660506000000004,0.99029420097058,0.710123528987647,0.7479761378035799,0.6928121228751516,0.7966860999999994,0.7083985020605243,0.8287494599376889,0.6755696351139273,0.8410535000000007,0.8291766914588344,0.9017150147427478,0.5258450185387455,0.7663920350411949,0.0,0.7726857340971397,0.31643576582178834,0.7929538414092319,0.8035069491232628,0.7617356476528708,0.7681951115902441,0.7548082245191777,0.7860333320950005,0.7371141000000004,0.8503715224442717,0.8104105189589481
0.628380762838076,0.7652076821773108,0.9033953193209359,0.9801480000000001,0.9316499965825,0.9520920023953998,0.798031010098449,0.7189965281003472,0.6998813050415433,0.6786636839331833,0.7350341794897464,0.7664644700606587,0.6659657164914289,0.8029119901455993,0.7984400798440079,0.99202810079719,0.8645525270894946,0.7657168234283175,0.7726857340971397,0.0,0.804597080459708,0.8227723265841509,0.7809005438198913,0.599885060017241,0.8148144999999998,0.8634238068288097,0.7325131267486875,0.5269439763471985,0.9111102088889791,0.9042733047863348
0.8362547508764252,0.8857422171386673,0.8413104999999997,0.9739370947874189,0.8993104748276185,0.9902941985441298,0.7133425570013834,0.6690590669059066,0.7376525393521195,0.723940630985157,0.6884720311527966,0.7221612277838771,0.6753711539170194,0.8355196588799148,0.7409145222743571,0.9327896932789692,0.6150461999999997,0.6715202671520266,0.31643576582178834,0.804597080459708,0.0,0.7044465852223292,0.7145189000000001,0.7722642886132146,0.7712150542430105,0.7893423684013553,0.7292162729216274,0.760508540127135,0.872311587231159,0.8290831743624758
0.8338451916922597,0.8066914773234087,0.773814856546286,1.0,0.8563956,0.9793813020618698,0.7222150277784972,0.6439768534034719,0.7655163937934432,0.7742301999999996,0.6379855267050656,0.700348304878093,0.7098797419759484,0.7509135000000001,0.8029421901471098,0.9351815097227735,0.8040292489926879,0.6219995567000663,0.7929538414092319,0.8227723265841509,0.7044465852223292,0.0,0.34375476406130895,0.7727120454575912,0.5439483228025841,0.7814201218579879,0.7763263335510501,0.8368010999999996,0.8034698294795253,0.767008323299168
0.7694013999999998,0.790617394222172,0.8145706556288034,0.9921390007860998,0.8349640082517994,0.9738063039290544,0.6866063470090475,0.6184698763060247,0.7408355166240175,0.691411715429414,0.6353504458598208,0.6281612487355,0.6662742499411374,0.5787014210649288,0.6885536000000003,0.9540519091896182,0.7901891629432508,0.6499199700160058,0.8035069491232628,0.7809005438198913,0.7145189000000001,0.34375476406130895,0.0,0.729189867702533,0.5040588495941153,0.7499450375082445,0.7068106586378684,0.7420411128979445,0.7869576426084715,0.7457588381361746
0.6825641841282096,0.6961630215347914,0.7850633537341616,0.9515181024240948,0.8941818,0.9780190021980997,0.739038226096178,0.6657833501324976,0.6069433572226576,0.6916606999999995,0.6773499129275308,0.7506173872839145,0.6906359381271875,0.6772416000000001,0.8728037936401897,0.9076323138551531,0.7961952509511873,0.719247642112854,0.7617356476528708,0.599885060017241,0.7722642886132146,0.7727120454575912,0.729189867702533,0.0,0.6528985173550743,0.677040932295907,0.8251633262255014,0.6689083000000001,0.811085428337186,0.7720928227907173
0.8468813693762735,0.7587254603186355,0.777792422220758,0.9753569975356998,0.7036895555534334,0.9735041986752101,0.7264167863208393,0.5713319,0.7360704659823835,0.8416097762414662,0.7197017560596494,0.7651643469671306,0.7256454039758916,0.5728924359338652,0.8900706780141353,0.9058448,0.7033270296672967,0.5579159,0.7681951115902441,0.8148144999999998,0.7712150542430105,0.5439483228025841,0.5040588495941153,0.6528985173550743,0.0,0.7348220867411044,0.8530231000000001,0.7582512637376896,0.8318130000000005,0.7955091897754596
0.7972480695872102,0.743065177080447,0.6037035594444664,0.8831998941599946,0.8561977856197787,0.9902941999999999,0.7303078000000003,0.8606164069691798,0.5820080253975927,0.823270082327008,0.6656915835771045,0.8964675258831184,0.6916564074969228,0.8096988809698877,0.8140117721017661,0.8476386076180699,0.6983793452430982,0.8391083080445843,0.7548082245191777,0.8634238068288097,0.7893423684013553,0.7814201218579879,0.7499450375082445,0.677040932295907,0.7348220867411044,0.0,0.7188795140560246,0.8228766822876687,0.6528947173552649,0.5911234000000001
0.796564879656488,0.8881528391465063,0.828048134390373,0.9617072,0.9353454967672746,0.991522100423895,0.8109685094515742,0.8035853196414682,0.799664570117401,0.5955344797767239,0.7842905647128307,0.7541318737604374,0.7924198481049624,0.8244715912235796,0.5647269564726957,0.9649319035068098,0.8542680291463942,0.827266617273338,0.7860333320950005,0.7325131267486875,0.7292162729216274,0.7763263335510501,0.7068106586378684,0.8251633262255014,0.8530231000000001,0.7188795140560246,0.0,0.7926743896337191,0.8744985125501494,0.8502777074861146
0.7096987274246813,0.7906250418749915,0.88849260557537,0.9852010977801645,0.8720833744166753,0.99877209987721,0.7471412747141278,0.7319242865962147,0.7197045560590887,0.7405854481170888,0.7356868396469743,0.7733233340015002,0.6132271452908575,0.7540341508068307,0.8286494571623639,0.9753121987656104,0.7972319101384044,0.7486307874315393,0.7371141000000004,0.5269439763471985,0.760508540127135,0.8368010999999996,0.7420411128979445,0.6689083000000001,0.7582512637376896,0.8228766822876687,0.7926743896337191,0.0,0.8730385936519303,0.8472409847240986
0.8553142855314286,0.7687440809395713,0.6869646626070677,0.6865241999999999,0.8342127917106393,0.9971666001416701,0.7913481104325945,0.9098885090111493,0.6693245157364197,0.9272111963605597,0.7212051836384452,0.9389616183115145,0.7777217444304361,0.8890421944521095,0.9251009925100995,0.878093812190619,0.7808277438344511,0.9164548083545191,0.8503715224442717,0.9111102088889791,0.872311587231159,0.8034698294795253,0.7869576426084715,0.811085428337186,0.8318130000000005,0.6528947173552649,0.8744985125501494,0.8730385936519303,0.0,0.20302973984851302
0.8343748751562314,0.7444815766555269,0.6294347555847871,0.7510845875542295,0.8222180822218083,0.9992743999999999,0.7631419999999997,0.9105295044735244,0.6502114049365793,0.8971281897128192,0.6907150773212309,0.9384817153795709,0.7492012247603678,0.8661051866105184,0.918205187730778,0.8902589054870549,0.733762939935559,0.8920369053981548,0.8104105189589481,0.9042733047863348,0.8290831743624758,0.767008323299168,0.7457588381361746,0.7720928227907173,0.7955091897754596,0.5911234000000001,0.8502777074861146,0.8472409847240986,0.20302973984851302,0.0
