DC002,DC007,DC035,DC038,DC044,DC045,DC046,DC049,DC051,FB009,FB031,FB040,FB061,FB062,FB063,FB076,FB079,FB130,FB132,FB144,FB146,FB156,FB207,FB232,FB244,FB363,FB374,FB379,FB385,FB409
0.9300403965020199,0.9154053915405391,0.8796127939806396,0.8163321724498258,0.9330451999999997,0.9271690109246482,0.9525994999999999,0.8882531888253192,0.9076775953838797,0.8675556867555685,0.0,0.9171851792962948,0.9291294964564748,1.0,0.8816236881623688,0.4796221479622149,0.5183031036606208,0.8865220943261044,0.7332276466455291,0.8857009057149546,0.8836354709088678,0.8028195295770706,0.799877,0.9426262885252575,0.8953834052308296,0.8993459798691962,0.8268181913409098,0.9374769968738498,0.8203401640680327,0.8452621767893261
0.8929083892908392,0.9292936893940533,0.7963063796306376,0.9123552824710565,0.9247945962397296,0.8567740143225988,0.7938969896948493,0.7964365694654854,0.8289210828921085,0.8224190733628608,0.9171851792962948,0.0,0.22807872280787214,0.9935323987064797,0.9225668883850332,0.9932526989879047,0.9162884790721196,0.919513391951339,0.904629776157444,0.7659514999999997,0.7521334256400277,0.8952985104701485,0.7342007867100392,0.9381003845250961,0.7757700000000002,0.8777529694382422,0.9383052938305289,0.5605524560552457,0.8489851622462902,0.8007146601429322
0.9576891042310897,0.9508199024590049,0.7937801206219881,0.9439884,0.942915708562644,0.9285942214217334,0.8852842172073674,0.8897529055123544,0.9277792072220793,0.8627957068602145,0.9291294964564748,0.22807872280787214,0.0,1.0,0.9273616036319198,1.0,0.94651959732598,0.9725622027437798,0.9328415966420801,0.8533895293220941,0.8433234843323483,0.9321038203688536,0.7401980389702941,0.9471670973583548,0.7985545402890921,0.8900823945041199,0.9532027046797296,0.6009095399090462,0.9026134951306747,0.8261550000000001
0.9928172000000001,0.99334739966737,1.0,0.98993069899307,0.99353240032338,0.9982626003474798,0.9992579000371049,1.0,0.9957276999999999,0.99353239967662,1.0,0.9935323987064797,1.0,0.0,1.0,1.0,0.9936602990490448,0.9932853,0.9920180988027147,0.9622982037701798,0.9471525894305178,0.9915063016987398,1.0,1.0,1.0,1.0,0.997156,1.0,0.9959515993927398,0.9995641999564201
0.9234126038293697,0.9145299999999997,0.8195174090241295,0.7474459873722995,0.8677096132290388,0.9133477216630697,0.8226569177343078,0.799664,0.8408969079551546,0.8534136000000003,0.8816236881623688,0.9225668883850332,0.9273616036319198,1.0,0.0,0.9423552000000001,0.8074438807443883,0.8149479092526046,0.8606958860695888,0.7894388315841752,0.7540542631081393,0.7935358516160369,0.8959064104093589,0.8593182859318284,0.8672179199173123,0.7162189716218972,0.9110061044496945,0.9434442028277898,0.8836252883625288,0.9113135955656797
0.9742975012851249,0.9632341999999999,0.9466545026672748,0.8746056937302846,0.9740546025945398,0.9829322042669488,0.99495260050474,0.9233847000000001,0.9729232013538401,0.9978492,0.4796221479622149,0.9932526989879047,1.0,1.0,0.9423552000000001,0.0,0.6961465696146569,0.940847302957635,0.8302418830241883,0.9615570057664491,0.9644691946703795,0.8746057313485673,0.9710826028917398,0.99963659996366,0.9912954013056897,0.9937583993758401,0.8972270051386497,1.0,0.9444378944437892,0.97881639894082
0.9099561954978099,0.8980483898048389,0.8493135924656796,0.7767455665118354,0.9290733999999999,0.8640380203942973,0.8848926999999996,0.8104459810445981,0.8479058923952948,0.8877982887798289,0.5183031036606208,0.9162884790721196,0.94651959732598,0.9936602990490448,0.8074438807443883,0.6961465696146569,0.0,0.8111762905588144,0.6772190354438071,0.8237869088106545,0.8363744590936153,0.8240259263961116,0.8548376,0.8549898709979746,0.898737905063105,0.9090612818122562,0.7842706892135344,0.9643784982189249,0.7953222590644523,0.8802924820438726
0.7129010287098968,0.7792349110382546,0.907224409277559,0.8477213999999998,0.8919250162112476,0.8811299356610193,0.8550147217477918,0.8277672086116401,0.8167165183283479,0.8957015052149253,0.8865220943261044,0.919513391951339,0.9725622027437798,0.9932853,0.8149479092526046,0.940847302957635,0.8111762905588144,0.0,0.7424937871246892,0.8318345336330935,0.8376821837682185,0.7303087809073654,0.8703738194439274,0.9420051971002595,0.9264929147014171,0.9265066963253348,0.852589314741068,0.9760380023961996,0.801331090066555,0.9211640000000002
0.8393909919695494,0.871783287178329,0.9119177955958901,0.867590380138557,0.9113419999999999,0.8467913229813017,0.8427873999999999,0.7875602787560283,0.7994214899710748,0.7982279798227983,0.7332276466455291,0.904629776157444,0.9328415966420801,0.9920180988027147,0.8606958860695888,0.8302418830241883,0.6772190354438071,0.7424937871246892,0.0,0.74690421265479,0.7765673441418359,0.7823427326485903,0.8208592000000003,0.9283372856674574,0.8182675090866249,0.8569019713803943,0.8363705918185296,0.90237019511851,0.7649007529801505,0.8044169706625455
0.7000271599945683,0.8393576240963562,0.8904341219131752,0.7395921260407874,0.7751452562136864,0.7833332866666851,0.645448688637828,0.5920523611921461,0.634844373031126,0.6789028481645729,0.8857009057149546,0.7659514999999997,0.8533895293220941,0.9622982037701798,0.7894388315841752,0.9615570057664491,0.8237869088106545,0.8318345336330935,0.74690421265479,0.0,0.41700089999999973,0.7789965884013645,0.777359255660186,0.8778908061054597,0.7533291740012477,0.7630093118495347,0.9139801172039766,0.8465673306865341,0.8263429086828549,0.7478863252113669
0.6791364679136472,0.8085506712826008,0.8220955822095581,0.7430597486119497,0.7687607884380391,0.7454811254518874,0.553459077672954,0.5615790342368552,0.5694551569455157,0.7002615550392332,0.8836354709088678,0.7521334256400277,0.8433234843323483,0.9471525894305178,0.7540542631081393,0.9644691946703795,0.8363744590936153,0.8376821837682185,0.7765673441418359,0.41700089999999973,0.0,0.7591623240837683,0.8115006905750345,0.8560257640064413,0.7560395000000003,0.6644174161043538,0.9196109919610991,0.8875083887508389,0.8308190577047645,0.7844082568816511
0.4972124508362646,0.4959411260147183,0.9262277221316836,0.7443407511318497,0.900672434764648,0.7557510221244893,0.8066826676610663,0.7510200622449844,0.7675950697214792,0.9100398224900441,0.8028195295770706,0.8952985104701485,0.9321038203688536,0.9915063016987398,0.7935358516160369,0.8746057313485673,0.8240259263961116,0.7303087809073654,0.7823427326485903,0.7789965884013645,0.7591623240837683,0.0,0.8970517360318921,0.9787313031903049,0.9389444244222301,0.8776683183497522,0.7839426648172001,0.9917233024830093,0.7495295375705694,0.9196748160650371
0.903039614544058,0.8221928177807177,0.7534154369876839,0.7961722101913895,0.7911423417715313,0.9082234321217985,0.8651226269754746,0.840769815923018,0.8646540203018969,0.7627249237275078,0.799877,0.7342007867100392,0.7401980389702941,1.0,0.8959064104093589,0.9710826028917398,0.8548376,0.8703738194439274,0.8208592000000003,0.777359255660186,0.8115006905750345,0.8970517360318921,0.0,0.8994732000000002,0.6894074776481307,0.8272792,0.8930295160455726,0.740707038893944,0.6464119000000003,0.7190883140455839
0.98361679918084,0.9878531987853197,0.7956638897831944,0.767942765191415,0.8677498999999995,0.9100487134926928,0.9311982999999999,0.9318221931822196,0.9093762954688146,0.915421491542149,0.9426262885252575,0.9381003845250961,0.9471670973583548,1.0,0.8593182859318284,0.99963659996366,0.8549898709979746,0.9420051971002595,0.9283372856674574,0.8778908061054597,0.8560257640064413,0.9787313031903049,0.8994732000000002,0.0,0.7752729112363544,0.8024911604982323,0.9230136961506853,0.9415725970786298,0.9154247830849565,0.8752103812815575
0.9510177097964578,0.9526910070963486,0.6295949740810051,0.8391356160864386,0.7092256726935816,0.8930782427687028,0.8661193334701667,0.8810062178490671,0.871007925798415,0.7536560369515944,0.8953834052308296,0.7757700000000002,0.7985545402890921,1.0,0.8672179199173123,0.9912954013056897,0.898737905063105,0.9264929147014171,0.8182675090866249,0.7533291740012477,0.7560395000000003,0.9389444244222301,0.6894074776481307,0.7752729112363544,0.0,0.7620479118976045,0.9174649165070164,0.7903233419353315,0.6986736150663193,0.6158062384193753
0.8864361943218099,0.8971253897125391,0.8854601942730096,0.8469608770441317,0.8785409000000001,0.8268685259697212,0.7595358000000001,0.7529518752951877,0.7587811879390591,0.7384065738406574,0.8993459798691962,0.8777529694382422,0.8900823945041199,1.0,0.7162189716218972,0.9937583993758401,0.9090612818122562,0.9265066963253348,0.8569019713803943,0.7630093118495347,0.6644174161043538,0.8776683183497522,0.8272792,0.8024911604982323,0.7620479118976045,0.0,0.8815669940783497,0.8622136931106844,0.8488569697713938,0.7342811601421737
0.8724173127582686,0.8633851068307447,0.9288733071126694,0.8751453000000003,0.9362932095560188,0.8575006427498068,0.9414947087757937,0.8718603064069845,0.8733886126611387,0.9368718031564097,0.8268181913409098,0.9383052938305289,0.9532027046797296,0.997156,0.9110061044496945,0.8972270051386497,0.7842706892135344,0.852589314741068,0.8363705918185296,0.9139801172039766,0.9196109919610991,0.7839426648172001,0.8930295160455726,0.9230136961506853,0.9174649165070164,0.8815669940783497,0.0,0.9699465030053497,0.788949989447499,0.9215128999999996
0.99173650082635,0.9929408003529601,0.9465693053430694,0.9751356999999998,0.9871636019254597,0.9280028215991534,0.8673541198968824,0.8701570064921496,0.9015843098415689,0.7669126116543695,0.9374769968738498,0.5605524560552457,0.6009095399090462,1.0,0.9434442028277898,1.0,0.9643784982189249,0.9760380023961996,0.90237019511851,0.8465673306865341,0.8875083887508389,0.9917233024830093,0.740707038893944,0.9415725970786298,0.7903233419353315,0.8622136931106844,0.9699465030053497,0.0,0.8512807925640398,0.7301812999999997
0.7719151885957601,0.699914269991427,0.8675191933759594,0.8648906797336022,0.8859450000000002,0.7915833312624999,0.8815135,0.8523351852335189,0.8520408926020441,0.8230044823004482,0.8203401640680327,0.8489851622462902,0.9026134951306747,0.9959515993927398,0.8836252883625288,0.9444378944437892,0.7953222590644523,0.801331090066555,0.7649007529801505,0.8263429086828549,0.8308190577047645,0.7495295375705694,0.6464119000000003,0.9154247830849565,0.6986736150663193,0.8488569697713938,0.788949989447499,0.8512807925640398,0.0,0.716342857451428
0.9051531000000002,0.9099095954954797,0.8620893000000002,0.8831324883132485,0.8720596063970196,0.8664979267004148,0.8036611098169445,0.8317766915888344,0.8229362999999998,0.6854932842746638,0.8452621767893261,0.8007146601429322,0.8261550000000001,0.9995641999564201,0.9113135955656797,0.97881639894082,0.8802924820438726,0.9211640000000002,0.8044169706625455,0.7478863252113669,0.7844082568816511,0.9196748160650371,0.7190883140455839,0.8752103812815575,0.6158062384193753,0.7342811601421737,0.9215128999999996,0.7301812999999997,0.716342857451428,0.0
