DC002,DC003,DC004,DC011,DC012,DC090,FB026,FB074,FB076,FB079,FB131,FB133,FB144,FB170,FB199,FB266,FB291,FB331,FB340,FB375,FB376,FB380,FB386,FB389,FB391,FB418,FB427,FB430,FB437,FB445
0.7677752883887642,0.7731724886586241,0.8301810830181081,0.8153893723084058,0.853735878060382,0.7478722495744493,0.9153071872960782,0.8427883921394198,0.9129626912962691,0.7669970533994104,0.0,0.791807889590394,0.7016768149161591,0.8128493280726006,0.746773925322607,0.693952823488206,0.7725788454842312,0.9465212866303215,0.8017861000000003,0.8437512843751283,0.7548092877404643,0.8823146117685392,0.8252511475753445,0.7779138333741498,0.86093439304672,0.7558720877936046,0.7231033723103368,0.7976703999999996,0.9751784962767746,0.7868590786859077
0.7999120200087978,0.7914963208503681,0.8787517060624144,0.5556072999999996,0.7978874000000004,0.664965483248274,0.8235909000000001,0.7983841201615883,0.8840379057981045,0.7875005893750293,0.791807889590394,0.0,0.7470157505968501,0.44183286745013967,0.7599732600066851,0.7465869746586977,0.7522902866984001,0.9797363979736399,0.8644647203302921,0.5992623200368836,0.7560915243908473,0.6390718902320276,0.6231963434794515,0.6561874484281173,0.8886924111307585,0.9098885090111493,0.9105295044735244,0.8037660294350952,0.8009833000000002,0.6919654154017295
0.7000271599945683,0.7636729472654111,0.8249467262579909,0.8217289178271081,0.8004751199524878,0.6921580153920995,0.8595032140496787,0.7299748540050295,0.9615570057664491,0.8237869088106545,0.7016768149161591,0.7470157505968501,0.0,0.7191839123264352,0.5891100438114847,0.7694656000000001,0.8265573780491798,0.9445848000000001,0.7327379668155085,0.7336878399468238,0.8058465388306921,0.7482733881043144,0.7429755871487799,0.7797479889873996,0.8225507354898528,0.7837132432573514,0.7470009379498597,0.6729177817705546,0.9298913070108693,0.5980923602861462
0.8045650586304824,0.7773586667923998,0.8583467354133162,0.7860118427976316,0.8231545353690924,0.6611073508338974,0.8902968219406355,0.8202815539155338,0.9790461052384739,0.8800120179981975,0.8128493280726006,0.44183286745013967,0.7191839123264352,0.0,0.8523454664445399,0.8334358166564184,0.8307443930905843,0.9781953021804697,0.9046984333555484,0.6598405850398537,0.8223565532930341,0.6150152732431272,0.7604288119785602,0.7639376118031195,0.9287899213630234,0.9389616183115145,0.9384817153795709,0.9047480333381885,0.825473634905273,0.6332504916873767
0.7907117523220625,0.8048467487883131,0.8949904210019161,0.6593176511023523,0.8481857227721418,0.7148980285101971,0.9022935146559727,0.7955578511105372,0.8177285364542924,0.706196329380367,0.746773925322607,0.7599732600066851,0.5891100438114847,0.8523454664445399,0.0,0.7592923120353846,0.8509402745298625,0.9497920025103996,0.5267882419635279,0.8851246229750757,0.686809278297681,0.8880516447793423,0.7413431000000006,0.6717704999999999,0.8322996419250895,0.753082661729335,0.7151100569779886,0.5168960449311859,0.9275916108612582,0.7715139456972105
0.788934078893408,0.8042732804273282,0.828721174308176,0.828035765607153,0.7811274562254916,0.7534967383741844,0.8961873792374759,0.8095447809544785,0.8590005788500865,0.6151898037974511,0.693952823488206,0.7465869746586977,0.7694656000000001,0.8334358166564184,0.7592923120353846,0.0,0.6543646518453021,0.9629162888748868,0.7173732858686644,0.7942215691332353,0.5990480599048059,0.8078149096092545,0.7087885980760096,0.7021524957533736,0.8784389878438988,0.7510119751011977,0.7194225579133842,0.7700628885031449,0.8688553737710748,0.8046078706911806
0.7433861898148342,0.8028116690159162,0.8174816547555039,0.6760909809772553,0.7594986601253353,0.8899789220042154,0.7123985719003573,0.9205130278204404,0.982758105172568,0.8455267308946538,0.7725788454842312,0.7522902866984001,0.8265573780491798,0.8307443930905843,0.8509402745298625,0.6543646518453021,0.0,0.9513755072936738,0.8880203447918623,0.9174358247692528,0.762832383008666,0.9277223361388319,0.7744707225529281,0.7350095264990473,0.6808472117034761,0.8959315364239621,0.8728623381412983,0.8648594540562182,0.9589284102678975,0.8698496390451084
0.9734994973499498,0.9742487974248798,0.9847763977164596,0.9699207939841588,0.9885801977160396,0.9715203928800982,0.9788040957608193,0.9482590948259094,0.994192899128935,0.9684696921174232,0.9465212866303215,0.9797363979736399,0.9445848000000001,0.9781953021804697,0.9497920025103996,0.9629162888748868,0.9513755072936738,0.0,0.96854759842738,0.9684616952692542,0.9203835920383593,0.9720397013980151,0.9510396828638893,0.8962563636897275,0.9724992972499295,0.9395126939512696,0.9090318863547833,0.9718444985922249,0.9826129965225993,0.945815391872309
0.8665546200168072,0.8564241215363819,0.9235863076413694,0.8357069082146547,0.874294106285295,0.7995026000000001,0.9465948026702599,0.8763844185423376,0.8541055145894486,0.7013432000000005,0.8017861000000003,0.8644647203302921,0.7327379668155085,0.9046984333555484,0.5267882419635279,0.7173732858686644,0.8880203447918623,0.96854759842738,0.0,0.9231681076831897,0.6353904546914325,0.9243194227041736,0.8123042812304277,0.7213578721357882,0.9021318146802276,0.7728028340795753,0.757660024233998,0.4632638073472387,0.9244381037780948,0.8507636149236388
0.9109890044505498,0.9057191047140447,0.9760958000000001,0.8157674907883742,0.9052544952627247,0.6483061648306161,0.9443767972188398,0.7379079131046042,0.9901938999999998,0.8716019871601989,0.8437512843751283,0.5992623200368836,0.7336878399468238,0.6598405850398537,0.8851246229750757,0.7942215691332353,0.9174358247692528,0.9684616952692542,0.9231681076831897,0.0,0.8228249088587536,0.21622695675460854,0.7581975516395102,0.7561116512223304,0.8899558055022094,0.8814401059279937,0.8731870999999998,0.9261985073801489,0.7703632885181644,0.6375583999999996
0.8383672161632788,0.8402415159758484,0.8720634063968296,0.7588111000000002,0.8475583000000001,0.7517958875897945,0.8901165,0.8658779134122089,0.8473695076315245,0.7236334861816753,0.7548092877404643,0.7560915243908473,0.8058465388306921,0.8223565532930341,0.686809278297681,0.5990480599048059,0.762832383008666,0.9203835920383593,0.6353904546914325,0.8228249088587536,0.0,0.8149082462729383,0.777711166656675,0.4322266148339921,0.8186052181394783,0.7715673228432677,0.7336639133168046,0.6600576509913522,0.9118275999999998,0.799761110011944
0.913851021537245,0.9054595236351191,0.9613487077302584,0.8446519233022112,0.9032130145180481,0.6201819379818064,0.954896106765584,0.775788156052961,0.9859245028150992,0.8764552123544788,0.8823146117685392,0.6390718902320276,0.7482733881043144,0.6150152732431272,0.8880516447793423,0.8078149096092545,0.9277223361388319,0.9720397013980151,0.9243194227041736,0.21622695675460854,0.8149082462729383,0.0,0.7615285999999998,0.7624232000000003,0.9186161203459696,0.8886949278262676,0.8854059229188156,0.933124220062734,0.7521261371810793,0.6219465756106849
0.7981431697214759,0.829369174405377,0.8932872786574558,0.7645552411388106,0.8112426528106635,0.7404137221241168,0.7498565374641348,0.8314691747203764,0.8832295766459151,0.7422209226662766,0.8252511475753445,0.6231963434794515,0.7429755871487799,0.7604288119785602,0.7413431000000006,0.7087885980760096,0.7744707225529281,0.9510396828638893,0.8123042812304277,0.7581975516395102,0.777711166656675,0.7615285999999998,0.0,0.6145416458166577,0.9072493860874081,0.7925655688848353,0.7970415594083124,0.8144291814429174,0.5627308906827226,0.7050933410186682
0.854744278211642,0.8241273736191065,0.9065993813198765,0.6740316185079049,0.8391854597963652,0.6815558044667416,0.8873967718491932,0.8342757751413664,0.8717808743561746,0.716286914886075,0.7779138333741498,0.6561874484281173,0.7797479889873996,0.7639376118031195,0.6717704999999999,0.7021524957533736,0.7350095264990473,0.8962563636897275,0.7213578721357882,0.7561116512223304,0.4322266148339921,0.7624232000000003,0.6145416458166577,0.0,0.7581556637233495,0.8264880739732114,0.8081331616266323,0.6538458653845866,0.7701767425441859,0.7542973508594697
0.8418973158102684,0.8655157134484288,0.8869294056535298,0.6520482000000001,0.8810669,0.8862002943100145,0.8981030000000001,0.9414518058548194,0.9463851026807452,0.9050521952526099,0.86093439304672,0.8886924111307585,0.8225507354898528,0.9287899213630234,0.8322996419250895,0.8784389878438988,0.6808472117034761,0.9724992972499295,0.9021318146802276,0.8899558055022094,0.8186052181394783,0.9186161203459696,0.9072493860874081,0.7581556637233495,0.0,0.7945040205495977,0.7843656107817193,0.8352267247159908,0.9834557999999999,0.8689177065541145
0.8166829183317085,0.8345317165468288,0.8759774062011298,0.9068451999999997,0.8965336999999995,0.8230367911518396,0.7535143999999997,0.8307933169206684,0.8746057062697147,0.8136841906842096,0.7558720877936046,0.9098885090111493,0.7837132432573514,0.9389616183115145,0.753082661729335,0.7510119751011977,0.8959315364239621,0.9395126939512696,0.7728028340795753,0.8814401059279937,0.7715673228432677,0.8886949278262676,0.7925655688848353,0.8264880739732114,0.7945040205495977,0.0,0.20302973984851302,0.7288597406710389,0.9805691999999999,0.7871772106411397
0.8118392094080397,0.8188640090567995,0.8727693999999997,0.8960889948044499,0.8923409946170501,0.8059559805955981,0.8254117912705896,0.8017780099111,0.8726974999999999,0.7873114787311478,0.7231033723103368,0.9105295044735244,0.7470009379498597,0.9384817153795709,0.7151100569779886,0.7194225579133842,0.8728623381412983,0.9090318863547833,0.757660024233998,0.8731870999999998,0.7336639133168046,0.8854059229188156,0.7970415594083124,0.8081331616266323,0.7843656107817193,0.20302973984851302,0.0,0.7263227273677275,0.9686212984310651,0.7599097000000004
0.8498505225224213,0.8665113200233017,0.9134906086509396,0.8000468099976596,0.8897416055129194,0.8033081999999998,0.893403505329825,0.8490296226455567,0.8149782185021781,0.7064688000000001,0.7976703999999996,0.8037660294350952,0.6729177817705546,0.9047480333381885,0.5168960449311859,0.7700628885031449,0.8648594540562182,0.9718444985922249,0.4632638073472387,0.9261985073801489,0.6600576509913522,0.933124220062734,0.8144291814429174,0.6538458653845866,0.8352267247159908,0.7288597406710389,0.7263227273677275,0.0,0.975185501240725,0.8675922132407784
0.9913771,0.9851231999999999,1.0,0.9058978905897891,0.97005049700505,0.8469687770453161,1.0,0.9574205000000002,1.0,0.915789387368408,0.9751784962767746,0.8009833000000002,0.9298913070108693,0.825473634905273,0.9275916108612582,0.8688553737710748,0.9589284102678975,0.9826129965225993,0.9244381037780948,0.7703632885181644,0.9118275999999998,0.7521261371810793,0.5627308906827226,0.7701767425441859,0.9834557999999999,0.9805691999999999,0.9686212984310651,0.975185501240725,0.0,0.84553119227656
0.8203949089802546,0.8336801083159944,0.8884832999999999,0.8550645927532295,0.8523595926179798,0.6455632645563263,0.8907444945372247,0.8052737097363144,0.9036890000000001,0.7831137783113776,0.7868590786859077,0.6919654154017295,0.5980923602861462,0.6332504916873767,0.7715139456972105,0.8046078706911806,0.8698496390451084,0.945815391872309,0.8507636149236388,0.6375583999999996,0.799761110011944,0.6219465756106849,0.7050933410186682,0.7542973508594697,0.8689177065541145,0.7871772106411397,0.7599097000000004,0.8675922132407784,0.84553119227656,0.0
